latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.808434,-74.0199,49.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_100m (°),wind_direction_10m (°),wind_gusts_10m (km/h),rain (mm),weather_code (wmo code),cloud_cover (%),cloud_cover_low (%),cloud_cover_high (%),cloud_cover_mid (%),et0_fao_evapotranspiration (mm),vapour_pressure_deficit (kPa),wet_bulb_temperature_2m (°C),is_day (),sunshine_duration (s),albedo (undefined),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),terrestrial_radiation (W/m²),shortwave_radiation_instant (W/m²),direct_radiation_instant (W/m²),diffuse_radiation_instant (W/m²),direct_normal_irradiance_instant (W/m²),global_tilted_irradiance_instant (W/m²),terrestrial_radiation_instant (W/m²)
1740150000,-2.7,48,-12.2,-9.2,0.00,20.9,31.9,312,314,50.4,0.00,1,20,19,0,0,0.12,0.26,-5.9,1,3600.00,NaN,443.0,349.0,94.0,771.5,443.0,632.7,500.9,394.6,106.3,872.3,500.9,715.4
1740153600,-1.8,44,-12.4,-7.9,0.00,18.6,28.3,310,310,50.0,0.00,0,3,3,0,0,0.15,0.30,-5.3,1,3600.00,NaN,573.0,469.0,104.0,842.9,573.0,778.3,611.2,500.2,110.9,899.0,611.2,830.1
1740157200,-1.1,43,-12.2,-6.8,0.00,19.3,29.6,312,311,48.2,0.00,0,5,5,0,0,0.17,0.33,-4.7,1,3600.00,NaN,644.0,531.0,113.0,864.0,644.0,859.6,657.1,541.8,115.3,881.6,657.1,877.2
1740160800,-0.7,44,-11.5,-6.5,0.00,20.6,31.6,314,313,50.0,0.00,0,6,6,0,0,0.18,0.33,-4.3,1,3600.00,NaN,659.0,551.0,108.0,884.5,659.0,871.3,645.4,539.6,105.8,866.2,645.4,853.3
1740164400,-0.7,46,-10.8,-6.7,0.00,20.4,31.8,311,311,50.0,0.00,0,5,5,0,0,0.16,0.31,-4.2,1,3600.00,NaN,612.0,517.0,95.0,890.1,612.0,812.4,572.6,483.7,88.9,832.8,572.6,760.1
1740168000,-1.2,49,-10.6,-7.5,0.00,20.7,32.3,311,310,49.7,0.00,0,6,6,0,0,0.13,0.29,-4.6,1,3600.00,NaN,499.0,410.0,89.0,834.7,499.0,687.0,438.7,360.4,78.2,733.8,438.7,603.9
1740171600,-2.3,52,-10.8,-8.5,0.00,20.2,32.2,310,310,49.0,0.00,0,3,3,0,0,0.10,0.25,-5.4,1,3600.00,NaN,338.0,260.0,78.0,722.0,338.0,503.7,265.4,204.2,61.3,567.0,265.4,395.5
1740175200,-3.6,56,-11.2,-9.7,0.00,19.0,31.5,312,311,46.8,0.00,0,3,3,0,0,0.06,0.21,-6.4,1,3600.00,NaN,159.0,107.0,52.0,544.3,159.0,274.9,86.2,58.0,28.2,295.2,86.2,149.1
1740178800,-4.7,59,-11.5,-10.5,0.00,16.7,29.4,315,314,43.2,0.00,0,18,18,0,0,0.03,0.18,-7.2,0,159.08,NaN,17.0,8.0,9.0,89.1,17.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
1740182400,-5.3,59,-12.0,-11.0,0.00,15.7,27.5,314,313,38.2,0.00,0,4,4,0,0,0.02,0.17,-7.7,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740186000,-3.2,48,-12.6,-9.1,0.00,16.5,30.3,315,315,36.0,0.00,0,0,0,0,0,0.04,0.25,-6.3,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740189600,-4.2,52,-12.7,-10.2,0.00,17.4,31.3,317,317,39.2,0.00,0,0,0,0,0,0.03,0.22,-7.1,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740193200,-5.2,55,-12.8,-11.1,0.00,16.5,29.3,321,320,39.2,0.00,0,1,1,0,0,0.03,0.19,-7.8,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740196800,-6.0,58,-12.9,-11.7,0.00,15.3,27.2,321,319,36.7,0.00,0,0,0,0,0,0.02,0.17,-8.4,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740200400,-6.5,59,-13.1,-12.1,0.00,14.3,25.8,319,316,34.2,0.00,0,9,9,0,0,0.02,0.15,-8.8,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740204000,-7.0,61,-13.3,-12.4,0.00,13.0,23.7,317,313,31.7,0.00,0,6,6,0,0,0.02,0.14,-9.2,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740207600,-7.3,63,-13.2,-12.5,0.00,11.6,21.8,315,309,28.8,0.00,0,18,18,0,0,0.01,0.13,-9.5,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740211200,-7.4,65,-12.9,-12.3,0.00,9.9,19.4,310,303,25.6,0.00,0,14,11,4,0,0.01,0.13,-9.4,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740214800,-7.3,66,-12.5,-12.0,0.00,9.2,18.7,305,296,21.6,0.00,1,22,11,12,0,0.01,0.12,-9.3,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740218400,-7.1,67,-12.2,-11.7,0.00,8.3,17.6,302,290,19.8,0.00,1,26,4,17,20,0.01,0.12,-9.1,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740222000,-7.1,68,-12.0,-11.6,0.00,7.6,16.7,303,288,17.6,0.00,1,42,2,15,35,0.01,0.11,-9.1,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740225600,-7.1,69,-11.9,-11.6,0.00,7.4,16.0,293,277,15.5,0.00,0,5,0,4,1,0.02,0.11,-9.1,1,0.00,NaN,3.0,1.0,2.0,16.4,3.0,24.4,8.5,2.8,5.6,13.3,2.4,68.9
1740229200,-4.6,56,-12.1,-9.0,0.00,6.5,14.6,284,267,16.9,0.00,0,0,0,0,0,0.03,0.19,-7.3,1,3160.61,NaN,106.0,67.0,39.0,436.2,106.0,199.0,173.0,109.3,63.6,659.3,160.2,324.7
1740232800,-3.0,51,-11.8,-7.4,0.00,6.9,10.3,293,287,20.9,0.00,0,0,0,0,0,0.08,0.24,-6.1,1,3600.00,NaN,290.0,222.0,68.0,706.0,290.0,439.6,361.1,276.5,84.7,879.2,361.1,547.5
1740236400,-1.4,46,-11.5,-5.9,0.00,7.5,10.8,288,285,23.4,0.00,0,0,0,0,0,0.13,0.30,-4.9,1,3600.00,NaN,461.0,378.0,83.0,826.4,461.0,639.5,520.6,426.8,93.7,933.2,520.6,722.2
1740240000,0.1,42,-11.3,-4.1,0.00,7.4,10.6,270,269,24.5,0.00,0,0,0,0,0,0.18,0.36,-3.8,1,3600.00,NaN,590.0,499.0,91.0,888.7,590.0,785.0,628.9,531.9,97.0,947.3,628.9,836.9
1740243600,1.3,43,-9.8,-2.2,0.00,6.5,9.4,262,262,24.5,0.00,0,0,0,0,0,0.22,0.38,-2.7,1,3600.00,NaN,663.0,569.0,94.0,918.3,663.0,866.3,676.4,580.5,95.9,936.8,676.4,883.8
1740247200,2.3,45,-8.5,-1.0,0.00,6.0,8.6,244,243,22.3,0.00,0,0,0,0,0,0.23,0.40,-1.8,1,3600.00,NaN,673.0,579.0,94.0,922.2,673.0,877.8,659.1,567.1,92.1,903.2,659.1,859.7
1740250800,2.9,46,-7.6,-0.9,0.00,8.4,12.1,222,222,24.1,0.00,0,10,0,10,0,0.21,0.41,-1.2,1,3600.00,NaN,620.0,529.0,91.0,903.3,620.0,818.7,580.3,495.1,85.2,845.5,580.3,766.3
1740254400,3.1,46,-7.4,-1.3,0.00,9.8,14.6,212,208,25.9,0.00,1,42,0,42,0,0.18,0.41,-1.1,1,3600.00,NaN,507.0,424.0,83.0,855.3,507.0,693.1,446.2,373.1,73.0,752.6,446.2,609.9
1740258000,3.3,46,-7.3,-1.2,0.00,10.5,16.4,210,207,25.6,0.00,3,94,0,94,0,0.13,0.42,-0.9,1,3600.00,NaN,341.0,258.0,83.0,707.9,341.0,509.5,268.5,203.2,65.4,557.5,268.5,401.2
1740261600,2.4,53,-6.2,-1.8,0.00,8.7,18.4,202,197,24.1,0.00,3,100,0,100,0,0.06,0.34,-1.3,1,3600.00,NaN,144.0,70.0,74.0,348.8,144.0,280.5,79.3,38.6,40.8,192.2,79.3,154.6
1740265200,0.9,60,-6.0,-3.4,0.00,9.6,22.4,206,200,19.4,0.00,3,100,0,100,0,0.03,0.26,-2.1,0,0.00,NaN,17.0,4.0,13.0,43.6,17.0,67.8,0.0,0.0,0.0,0.0,0.0,0.0
1740268800,0.5,62,-5.9,-4.0,0.00,11.4,25.0,213,209,23.8,0.00,3,98,0,98,0,0.02,0.24,-2.4,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740272400,0.3,61,-6.3,-4.3,0.00,11.8,25.8,221,218,25.2,0.00,3,80,0,80,0,0.02,0.24,-2.6,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740276000,-0.0,64,-6.1,-4.7,0.00,12.1,26.4,231,229,25.9,0.00,3,90,0,90,0,0.02,0.22,-2.8,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740279600,-0.5,64,-6.4,-5.0,0.00,11.2,25.0,238,235,25.9,0.00,3,94,0,94,0,0.02,0.21,-3.2,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740283200,-0.7,63,-6.8,-5.3,0.00,11.4,25.0,242,239,24.1,0.00,2,61,0,61,2,0.02,0.22,-3.4,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740286800,-1.1,63,-7.3,-5.7,0.00,10.8,24.0,244,240,24.1,0.00,3,99,0,99,9,0.02,0.21,-3.8,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740290400,-1.2,62,-7.5,-5.7,0.00,10.5,23.4,245,241,22.7,0.00,3,87,0,85,66,0.02,0.21,-3.9,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740294000,-1.4,62,-7.7,-5.9,0.00,10.2,23.0,249,244,22.3,0.00,3,100,0,57,100,0.02,0.21,-4.1,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740297600,-1.2,60,-7.9,-5.8,0.00,10.4,22.6,251,247,22.0,0.00,3,98,0,0,98,0.02,0.22,-4.0,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740301200,-1.3,58,-8.4,-5.8,0.00,9.6,21.8,257,250,22.0,0.00,2,64,0,0,64,0.02,0.23,-4.2,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740304800,-1.4,56,-9.0,-5.9,0.00,9.2,21.2,263,253,19.8,0.00,1,36,0,0,36,0.02,0.24,-4.4,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740308400,-1.7,55,-9.7,-6.2,0.00,8.6,20.7,268,259,19.1,0.00,1,25,0,0,25,0.02,0.25,-4.8,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740312000,-1.8,55,-9.7,-6.3,0.00,8.9,20.3,272,263,18.0,0.00,2,71,0,0,71,0.03,0.24,-4.8,1,0.00,NaN,4.0,1.0,3.0,15.8,4.0,27.8,10.9,2.7,8.2,13.5,3.4,75.6
1740315600,0.3,63,-5.9,-3.8,0.00,8.3,21.8,274,257,18.7,0.00,0,1,0,0,1,0.04,0.23,-2.5,1,3252.32,NaN,106.0,66.0,40.0,422.7,106.0,205.7,170.8,106.3,64.4,642.0,161.0,331.5
1740319200,1.9,59,-5.2,-2.0,0.00,7.8,13.4,274,266,20.9,0.00,0,0,0,0,0,0.09,0.29,-1.3,1,3600.00,NaN,283.0,213.0,70.0,666.8,283.0,446.4,351.4,264.5,86.9,827.8,351.4,554.3
1740322800,3.4,48,-6.6,-1.0,0.00,9.9,14.9,293,289,26.3,0.00,0,0,0,0,0,0.16,0.41,-0.7,1,3600.00,NaN,453.0,371.0,82.0,802.1,453.0,646.4,510.9,418.4,92.5,904.7,510.9,729.0
1740326400,4.5,44,-6.8,0.3,0.00,9.7,14.5,285,282,27.7,0.00,0,2,0,0,2,0.21,0.48,-0.0,1,3600.00,NaN,579.0,489.0,90.0,863.0,579.0,791.8,616.9,521.0,95.9,919.4,616.9,843.6
1740330000,5.5,42,-6.3,1.7,0.00,9.9,14.7,276,275,27.7,0.00,0,14,0,13,1,0.25,0.52,0.7,1,3600.00,NaN,650.0,555.0,95.0,888.4,650.0,873.0,662.9,566.0,96.9,906.1,662.9,890.4
1740333600,6.4,41,-5.8,2.7,0.00,9.7,14.4,272,272,28.1,0.00,2,73,0,73,0,0.26,0.56,1.3,1,3600.00,NaN,659.0,564.0,95.0,891.3,659.0,884.3,645.4,552.4,93.0,872.9,645.4,866.1
1740337200,7.1,41,-5.3,3.3,0.00,9.2,13.7,271,270,27.4,0.00,3,100,0,100,0,0.25,0.60,1.9,1,3600.00,NaN,605.0,507.0,98.0,858.8,605.0,825.0,566.5,474.7,91.8,804.1,566.5,772.5
1740340800,7.6,40,-5.1,3.8,0.00,7.3,10.8,281,280,24.8,0.00,3,100,0,100,0,0.21,0.63,2.3,1,3600.00,NaN,482.0,369.0,113.0,737.5,482.0,699.1,424.6,325.0,99.5,649.6,424.6,615.8
1740344400,7.4,42,-4.7,3.7,0.00,6.5,10.1,274,272,20.2,0.00,3,100,2,100,7,0.12,0.60,2.2,1,3600.00,NaN,242.0,68.0,174.0,184.4,242.0,515.3,191.1,53.7,137.4,145.6,191.1,406.9
1740348000,6.4,59,-1.1,3.7,0.00,3.0,7.8,257,232,15.1,0.00,3,100,15,100,18,0.05,0.40,2.7,1,1569.97,NaN,117.0,23.0,94.0,112.3,117.0,286.1,65.4,12.9,52.6,62.8,65.4,160.0
1740351600,4.9,59,-2.4,2.2,0.00,1.1,4.7,270,252,5.4,0.00,3,100,25,100,49,0.01,0.35,1.4,0,0.00,NaN,16.0,1.0,15.0,10.7,16.0,70.5,0.0,0.0,0.0,0.0,0.0,0.0
1740355200,3.6,66,-2.2,0.5,0.00,4.1,11.1,352,331,6.1,0.00,3,98,0,98,94,0.00,0.27,0.7,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740358800,2.9,68,-2.4,-0.1,0.00,3.9,11.8,349,323,7.6,0.00,3,97,0,76,96,0.00,0.24,0.2,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740362400,2.2,67,-3.2,-0.7,0.00,2.7,9.6,330,290,6.8,0.00,3,96,0,88,94,0.00,0.24,-0.5,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740366000,1.4,72,-3.0,-1.7,0.00,3.8,9.1,309,270,6.8,0.00,3,99,0,96,98,0.00,0.19,-0.9,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740369600,0.7,74,-3.5,-2.3,0.00,2.6,7.8,331,309,6.8,0.00,3,100,0,100,93,0.00,0.17,-1.5,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740373200,0.0,78,-3.4,-3.1,0.00,3.7,8.5,13,346,6.5,0.00,3,100,0,93,100,0.00,0.14,-1.8,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740376800,-0.1,78,-3.5,-3.3,0.00,4.2,9.8,40,7,7.6,0.00,3,100,0,100,96,0.00,0.13,-1.9,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740380400,0.1,76,-3.6,-3.3,0.00,4.9,13.2,58,33,10.4,0.00,3,100,0,100,98,0.00,0.15,-1.9,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740384000,-0.2,78,-3.6,-3.5,0.00,4.8,13.2,70,48,10.8,0.00,3,100,0,89,100,0.00,0.13,-2.0,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740387600,-0.6,80,-3.6,-4.0,0.00,5.0,13.5,71,49,10.4,0.00,1,43,14,20,37,0.00,0.12,-2.3,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740391200,-1.3,83,-3.8,-4.5,0.00,4.0,12.0,77,60,10.4,0.00,2,51,3,0,50,0.00,0.09,-2.7,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740394800,-1.6,85,-3.8,-4.8,0.00,3.6,10.7,95,70,7.9,0.00,2,78,0,0,78,0.00,0.08,-2.9,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740398400,-1.1,85,-3.3,-4.1,0.00,2.8,9.6,107,75,7.6,0.00,0,0,0,0,0,0.01,0.08,-2.4,1,0.00,NaN,4.0,1.0,3.0,15.2,4.0,31.2,10.6,2.6,7.9,13.6,3.6,82.4
1740402000,0.7,76,-3.0,-2.4,0.00,3.8,11.2,112,73,10.8,0.00,0,0,0,0,0,0.03,0.15,-1.2,1,3344.99,NaN,110.0,69.0,41.0,434.7,110.0,212.5,175.1,109.8,65.3,663.3,167.8,338.3
1740405600,2.5,68,-2.8,-0.4,0.00,2.6,4.6,132,124,11.5,0.00,0,0,0,0,0,0.09,0.23,-0.1,1,3600.00,NaN,290.0,221.0,69.0,681.0,290.0,453.3,359.0,273.6,85.4,843.0,359.0,561.2
1740409200,4.6,65,-1.4,1.6,0.00,4.7,7.5,156,152,16.6,0.00,0,7,0,7,0,0.16,0.30,1.6,1,3600.00,NaN,456.0,373.0,83.0,797.6,456.0,653.2,513.7,420.2,93.5,898.5,513.7,735.9
1740412800,6.5,62,-0.4,3.1,0.00,9.6,14.3,162,160,26.6,0.00,3,100,0,100,0,0.22,0.37,3.0,1,3600.00,NaN,581.0,490.0,91.0,857.0,581.0,798.7,618.6,521.7,96.9,912.5,618.6,850.4
1740416400,7.2,56,-1.0,3.2,0.00,12.8,19.0,168,166,33.1,0.00,3,99,0,99,0,0.23,0.45,3.2,1,3600.00,NaN,579.0,379.0,200.0,601.8,579.0,879.7,590.4,386.5,203.9,613.6,590.4,897.0
1740420000,7.7,53,-1.3,3.6,0.00,13.6,20.3,169,169,34.6,0.00,0,19,0,10,11,0.24,0.49,3.4,1,3600.00,NaN,590.0,371.0,219.0,581.7,590.0,890.8,577.9,363.4,214.5,569.8,577.9,872.5
1740423600,7.9,51,-1.7,3.8,0.00,14.5,21.9,169,166,37.1,0.00,3,94,0,94,0,0.25,0.53,3.4,1,3600.00,NaN,608.0,517.0,91.0,868.7,608.0,831.3,569.5,484.3,85.2,813.7,569.5,778.6
1740427200,7.6,51,-1.8,3.1,0.00,14.5,22.5,158,153,36.0,0.00,3,97,0,97,0,0.20,0.51,3.2,1,3600.00,NaN,470.0,334.0,136.0,661.5,470.0,705.2,414.4,294.5,119.9,583.3,414.4,621.8
1740430800,6.5,55,-1.8,2.1,0.00,14.2,23.8,157,154,34.9,0.00,3,100,0,100,0,0.14,0.43,2.5,1,3600.00,NaN,320.0,208.0,112.0,557.5,320.0,521.1,253.4,164.7,88.7,441.4,253.4,412.6
1740434400,5.5,58,-2.1,0.5,0.00,17.5,33.9,174,170,36.7,0.00,3,100,0,100,2,0.08,0.38,1.8,1,3600.00,NaN,150.0,77.0,73.0,368.7,150.0,291.7,85.1,43.7,41.4,209.2,85.1,165.5
1740438000,4.7,59,-2.6,-0.1,0.00,15.7,32.4,179,177,37.8,0.00,3,100,0,100,5,0.05,0.35,1.2,0,0.00,NaN,19.0,5.0,14.0,52.2,19.0,73.3,0.0,0.0,0.0,0.0,0.0,0.0
1740441600,4.6,61,-2.3,-0.0,0.00,14.8,30.7,188,186,33.5,0.00,3,100,0,100,2,0.04,0.33,1.2,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740445200,4.9,54,-3.7,0.2,0.00,14.1,30.1,192,190,31.7,0.00,3,100,0,100,9,0.04,0.40,1.0,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740448800,4.8,56,-3.3,0.3,0.00,13.6,28.6,198,195,30.2,0.00,3,100,0,100,27,0.04,0.38,1.1,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740452400,4.7,58,-2.8,0.2,0.00,13.7,28.6,203,199,29.9,0.00,3,100,0,100,94,0.04,0.36,1.1,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740456000,4.7,60,-2.3,0.2,0.00,13.5,28.4,210,207,29.5,0.00,3,100,0,100,100,0.03,0.34,1.3,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740459600,4.6,61,-2.2,0.2,0.00,13.0,27.5,213,209,28.8,0.00,3,100,0,100,83,0.03,0.33,1.2,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740463200,4.4,62,-2.3,0.1,0.00,12.4,27.1,219,216,27.4,0.00,3,100,0,100,89,0.03,0.32,1.1,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740466800,4.2,64,-1.9,0.1,0.00,11.6,26.1,225,222,25.9,0.00,3,100,0,98,78,0.03,0.30,1.1,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740470400,3.8,68,-1.6,-0.0,0.00,9.9,24.2,228,225,23.8,0.00,3,100,0,98,97,0.02,0.26,1.0,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740474000,3.5,71,-1.3,-0.1,0.00,8.9,22.6,229,225,20.2,0.00,3,100,0,100,97,0.01,0.23,0.9,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740477600,3.4,73,-1.1,-0.1,0.00,8.0,21.2,240,239,18.0,0.00,3,100,0,100,100,0.01,0.21,1.0,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740481200,3.4,73,-0.9,-0.0,0.00,8.1,20.8,240,233,16.6,0.00,3,100,0,99,100,0.01,0.21,1.1,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740484800,3.4,75,-0.6,0.1,0.00,6.9,18.5,239,231,16.2,0.00,3,100,0,100,98,0.03,0.19,1.2,1,0.00,NaN,1.0,0.0,1.0,0.0,1.0,34.6,2.6,0.0,2.6,0.0,0.9,89.2
1740488400,4.4,71,-0.4,1.3,0.00,5.9,13.1,217,194,12.6,0.00,3,100,0,100,15,0.04,0.24,1.8,1,767.34,NaN,66.0,14.0,52.0,86.8,66.0,219.4,103.8,22.0,81.8,133.0,101.2,345.2
1740492000,6.3,65,0.3,3.3,0.00,6.4,13.2,202,190,16.6,0.00,2,50,0,34,25,0.10,0.33,3.2,1,3600.00,NaN,261.0,156.0,105.0,473.2,261.0,460.3,322.2,192.6,129.6,584.1,322.2,568.2
1740495600,8.0,62,1.1,5.1,0.00,6.5,10.2,190,188,19.4,0.00,3,100,0,100,1,0.17,0.41,4.4,1,3600.00,NaN,417.0,287.0,130.0,607.0,417.0,660.2,469.2,322.9,146.3,682.9,469.2,742.8
1740499200,9.6,59,2.0,7.0,0.00,5.6,8.1,180,178,19.4,0.00,3,93,0,93,0,0.24,0.49,5.6,1,3600.00,NaN,548.0,399.0,149.0,691.6,548.0,805.5,583.1,424.6,158.6,735.9,583.1,857.2
1740502800,11.2,56,2.9,9.4,0.00,5.2,7.7,180,180,19.4,0.00,3,100,0,100,48,0.30,0.58,6.8,1,3600.00,NaN,634.0,503.0,131.0,792.3,634.0,886.4,646.3,512.8,133.5,807.7,646.3,903.6
1740506400,12.2,55,3.4,9.5,0.00,7.8,11.1,173,171,21.2,0.00,3,100,0,100,83,0.26,0.64,7.5,1,3600.00,NaN,525.0,265.0,260.0,412.3,525.0,897.3,514.2,259.6,254.7,403.8,514.2,878.9
1740510000,10.7,57,2.6,7.3,0.00,11.8,17.7,157,155,32.0,0.00,3,100,0,100,100,0.20,0.55,6.4,1,3600.00,NaN,383.0,120.0,263.0,200.0,383.0,837.6,358.9,112.4,246.4,187.4,358.9,784.8
1740513600,10.6,61,3.4,8.1,0.00,6.2,9.3,158,159,28.1,0.00,3,100,0,100,100,0.15,0.50,6.7,1,1968.82,NaN,284.0,64.0,220.0,125.6,284.0,711.2,250.6,56.5,194.2,110.9,250.6,627.7
1740517200,10.5,64,4.1,9.0,0.00,0.5,2.4,297,45,16.2,0.00,2,77,0,68,27,0.08,0.45,6.9,1,584.58,NaN,155.0,30.0,125.0,79.5,155.0,526.9,123.0,23.8,99.2,63.1,123.0,418.3
1740520800,9.7,76,5.6,8.3,0.00,1.9,2.3,238,119,5.4,0.00,3,100,0,0,100,0.05,0.29,7.2,1,3600.00,NaN,127.0,56.0,71.0,263.1,127.0,297.2,73.0,32.2,40.8,151.3,73.0,170.9
1740524400,8.5,76,4.6,6.9,0.00,2.1,11.3,280,255,3.2,0.00,0,17,0,0,17,0.01,0.26,6.1,0,0.00,NaN,16.0,4.0,12.0,40.9,16.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
1740528000,8.2,70,3.0,5.1,0.00,10.1,23.0,296,292,19.1,0.00,0,0,0,0,0,0.02,0.33,5.3,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740531600,7.0,69,1.6,3.9,0.00,8.6,22.5,297,292,18.0,0.00,0,0,0,0,0,0.02,0.32,4.1,0,0.00,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
